product_id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,product_name,imageUrl,Brand,tags
24720,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,Skechers Men Zeta Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/519d0f67aae185f9c55d77ead5f827c4_images.jpg,Skechers,Men Footwear Shoes Casual Shoes Brown Summer Casual Skechers Men Zeta Brown Casual Shoes
19130,Men,Footwear,Flip Flops,Flip Flops,Grey,Fall,Casual,Lotto Men Racing Grey Slippers,http://assets.myntassets.com/v1/images/style/properties/16c1def491fa36a7ba453732a1f56943_images.jpg,Lotto,Men Footwear Flip Flops Flip Flops Grey Fall Casual Lotto Men Racing Grey Slippers
24937,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,United Colors of Benetton Kids Boys Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/7ad10ac3a9fb8c63f0ee4866c699c06e_images.jpg,United,Boys Apparel Topwear Tshirts Navy Blue Summer Casual United Colors of Benetton Kids Boys Navy Blue T-shirt
18043,Women,Accessories,Bags,Handbags,Red,Winter,Casual,Lino Perros Women Solid Red Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Solid-Red-Handbag3565ddc4ef37b6a1005699b6ae0f18e7_images.jpg,Lino,Women Accessories Bags Handbags Red Winter Casual Lino Perros Women Solid Red Handbag
26280,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Proline Men White Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/e09012bd07358efc775584f10994e6ba_images.jpg,Proline,Men Apparel Topwear Tshirts White Summer Casual Proline Men White Printed T-shirt
51215,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,Casual,Globalite Women Green Sandals,http://assets.myntassets.com/v1/images/style/properties/Globalite-Women-Green-Sandals_2da4a989a6793c66993cb648ec08df3d_images.jpg,Globalite,Women Footwear Flip Flops Flip Flops Green Summer Casual Globalite Women Green Sandals
17131,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Lino Perros Women Classic Black Handbag,http://assets.myntassets.com/v1/images/style/properties/bac559d5d8078e71fcdfed432b263634_images.jpg,Lino,Women Accessories Bags Handbags Black Winter Casual Lino Perros Women Classic Black Handbag
10500,Women,Apparel,Dress,Dresses,Navy Blue,Fall,Casual,Flying Machine Women OS Blue Tops,http://assets.myntassets.com/v1/images/style/properties/2bde5066809600b3127f99e9f9edef20_images.jpg,Flying,Women Apparel Dress Dresses Navy Blue Fall Casual Flying Machine Women OS Blue Tops
39029,Men,Accessories,Watches,Watches,Black,Winter,Casual,CASIO G-Shock Men Black Digital Watch G363,http://assets.myntassets.com/v1/images/style/properties/716c42beb27502942754397f93a3b2a0_images.jpg,CASIO,Men Accessories Watches Watches Black Winter Casual CASIO G-Shock Men Black Digital Watch G363
8144,Women,Accessories,Watches,Watches,Red,Winter,Casual,Fastrack Women Economy Analog Red Black Watch,http://assets.myntassets.com/v1/images/style/properties/97803f5d18ab122e0ae19248ee937298_images.jpg,Fastrack,Women Accessories Watches Watches Red Winter Casual Fastrack Women Economy Analog Red Black Watch
47396,Women,Accessories,Bags,Handbags,Blue,Summer,Casual,Baggit Women Blue Bag,http://assets.myntassets.com/v1/images/style/properties/4e6734b38ce208d7821679736b839eda_images.jpg,Baggit,Women Accessories Bags Handbags Blue Summer Casual Baggit Women Blue Bag
42274,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Vans Unisex Black Era Shoes,http://assets.myntassets.com/v1/images/style/properties/5eaa0e9c58636c7997493bfff0852328_images.jpg,Vans,Unisex Footwear Shoes Casual Shoes Black Summer Casual Vans Unisex Black Era Shoes
35567,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Arrow Men Brown Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/16dbf6bdf31fa3c24051e11c29211c67_images.jpg,Arrow,Men Footwear Shoes Formal Shoes Brown Summer Formal Arrow Men Brown Formal Shoes
45632,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,Casual,Park Avenue Men Grey Melange Briefs,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Grey-Melange-Briefs_56048ac754f2ffdf53d4bd5d72fe66f6_images.jpg,Park,Men Apparel Innerwear Briefs Grey Melange Summer Casual Park Avenue Men Grey Melange Briefs
44928,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Jack & Jones Men Red Check Shirt,http://assets.myntassets.com/v1/images/style/properties/0d317a3301ddec8005f3948be9a7974b_images.jpg,Jack,Men Apparel Topwear Shirts Red Summer Casual Jack & Jones Men Red Check Shirt
1552,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,Sports,Puma Power Cat Trainer-WR Football,http://assets.myntassets.com/v1/images/style/properties/7ef5127388be765faf04dad2d78903c8_images.jpg,Puma,Unisex Sporting Goods Sports Equipment Footballs White Fall Sports Puma Power Cat Trainer-WR Football
23260,Men,Accessories,Watches,Watches,Steel,Winter,Casual,Maxima Ssteele Men Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Ssteele-Men-Watchc9128f8f184980d95871b55dfbd11e7e_images.jpg,Maxima,Men Accessories Watches Watches Steel Winter Casual Maxima Ssteele Men Watch
6226,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Lee Men's Medal Pink Granite T-shirt,http://assets.myntassets.com/v1/images/style/properties/d7d1a53f3fd2f5d725aadd807c6ac580_images.jpg,Lee,Men Apparel Topwear Tshirts Pink Summer Casual Lee Men's Medal Pink Granite T-shirt
58875,Men,Accessories,Ties,Ties,Grey,Summer,Casual,Hakashi Men Grey Tie,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Grey-Tie_cc35b67de825543bce0599f6c8128387_images.jpg,Hakashi,Men Accessories Ties Ties Grey Summer Casual Hakashi Men Grey Tie
37655,Men,Accessories,Socks,Socks,Cream,Summer,Formal,Playboy Men Cream Socks,http://assets.myntassets.com/v1/images/style/properties/Playboy-Men-Cream-Socks_89e7ae7029b61c2a558fb5c3a9f33a31_images.jpg,Playboy,Men Accessories Socks Socks Cream Summer Formal Playboy Men Cream Socks
38740,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual,Nike Unisex Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/461e576305de2a6cdc9499a3f941624b_images.jpg,Nike,Unisex Accessories Bags Backpacks Blue Summer Casual Nike Unisex Blue Backpack
18968,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual,United Colors of Benetton Men Solid Black Sweater,http://assets.myntassets.com/v1/images/style/properties/9ffe1a1a7037865df6d0bbd1339b898e_images.jpg,United,Men Apparel Topwear Sweaters Black Fall Casual United Colors of Benetton Men Solid Black Sweater
21120,Men,Apparel,Topwear,Sweaters,Purple,Fall,Casual,s.Oliver Men Solid Purple Sweater,http://assets.myntassets.com/v1/images/style/properties/9ef9d37fb29c0fed00276e82310dc647_images.jpg,s.Oliver,Men Apparel Topwear Sweaters Purple Fall Casual s.Oliver Men Solid Purple Sweater
32389,Women,Apparel,Topwear,Tops,Blue,Summer,Formal,Arrow Woman Striped Blue Top,http://assets.myntassets.com/v1/images/style/properties/a14bf3f4146686d90078ce48225f02d6_images.jpg,Arrow,Women Apparel Topwear Tops Blue Summer Formal Arrow Woman Striped Blue Top
51900,Women,Accessories,Wallets,Wallets,Black,Summer,Casual,Nyk Women Black Wallet,http://assets.myntassets.com/v1/images/style/properties/35296cac39fc98fde9a9bc03da9a90cc_images.jpg,Nyk,Women Accessories Wallets Wallets Black Summer Casual Nyk Women Black Wallet
41444,Men,Footwear,Shoes,Sports Shoes,White,Fall,Casual,Lee Cooper Men White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/7ac216562b678743b54be0b2c7d36eae_images.jpg,Lee,Men Footwear Shoes Sports Shoes White Fall Casual Lee Cooper Men White Sports Shoes
21325,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Louis Philippe Men Aviator Sunglasses LP201-C2,http://assets.myntassets.com/v1/images/style/properties/e3f4155dfb965329fe346cac45af0d98_images.jpg,Louis,Men Accessories Eyewear Sunglasses Black Winter Casual Louis Philippe Men Aviator Sunglasses LP201-C2
18560,Women,Footwear,Shoes,Heels,Blue,Winter,Casual,Catwalk Women Casual Blue Flats,http://assets.myntassets.com/v1/images/style/properties/6a1668b53ae61577355a277e73c3b7bc_images.jpg,Catwalk,Women Footwear Shoes Heels Blue Winter Casual Catwalk Women Casual Blue Flats
13878,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Scullers Men Check Red Shirts,http://assets.myntassets.com/v1/images/style/properties/af1f6191edf09d693005b5eddc4c76d0_images.jpg,Scullers,Men Apparel Topwear Shirts Red Fall Casual Scullers Men Check Red Shirts
22208,Men,Apparel,Topwear,Shirts,Pink,Fall,Casual,Timberland Men Pink Shirt,http://assets.myntassets.com/v1/images/style/properties/Timberland_b6e9f0aa34dea16c90ab973e10ec3ee1_images.jpg,Timberland,Men Apparel Topwear Shirts Pink Fall Casual Timberland Men Pink Shirt
21158,Women,Apparel,Topwear,Tops,Black,Fall,Casual,s.Oliver Women Solid Black Top,http://assets.myntassets.com/v1/images/style/properties/80a4468bb3abcb29b721a0604a6808b8_images.jpg,s.Oliver,Women Apparel Topwear Tops Black Fall Casual s.Oliver Women Solid Black Top
25346,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual,Levis Men Black  Brief,http://assets.myntassets.com/v1/images/style/properties/6659158ab9fd6de7fe75e587a9ba556c_images.jpg,Levis,Men Apparel Innerwear Briefs Black Summer Casual Levis Men Black  Brief
6712,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Locomotive Men's Round Neck Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/6b5b944e49678682344e0761fa1d1f9d_images.jpg,Locomotive,Men Apparel Topwear Tshirts Blue Summer Casual Locomotive Men's Round Neck Blue T-shirt
50498,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Winter,Casual,Chromozome Men Maroon Innerwear Vest,http://assets.myntassets.com/v1/images/style/properties/3bd9cb19ae1461499e5e0760eaf01d52_images.jpg,Chromozome,Men Apparel Innerwear Innerwear Vests Maroon Winter Casual Chromozome Men Maroon Innerwear Vest
15946,Men,Accessories,Ties,Ties,Black,Fall,Formal,Turtle Men Solid Black Ties,http://assets.myntassets.com/v1/images/style/properties/1cd58c8d6bb592b9ae45532b4eef084d_images.jpg,Turtle,Men Accessories Ties Ties Black Fall Formal Turtle Men Solid Black Ties
29296,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Wrangler Women Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/e3f0c82e629016143e3f0b3f95015f75_images.jpg,Wrangler,Women Apparel Topwear Tshirts Black Summer Casual Wrangler Women Printed Black T-shirt
9236,Men,Apparel,Topwear,Shirts,Brown,Fall,Formal,Mark Taylor Men Brown Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/e268a30c873bf08b8cae5fc0e9523a47_images.jpg,Mark,Men Apparel Topwear Shirts Brown Fall Formal Mark Taylor Men Brown Striped Shirt
1919,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Puma Men's Choco Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/167b219d923d6fd3cc20af216653b496_images.jpg,Puma,Men Footwear Shoes Casual Shoes Brown Fall Casual Puma Men's Choco Brown Casual Shoes
48331,Women,Free Items,Free Gifts,Free Gifts,Bronze,Summer,Casual,Pitaraa Women Bronze Clutch,http://assets.myntassets.com/v1/images/style/properties/9e36025a8d80acb7a469b7cda2a4d11e_images.jpg,Pitaraa,Women Free Items Free Gifts Free Gifts Bronze Summer Casual Pitaraa Women Bronze Clutch
8401,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,ADIDAS Men Grey Cr_Aess 3s Polo T-Shirts,http://assets.myntassets.com/v1/images/style/properties/139e3b197b82873e6e9e16b7f9a1389c_images.jpg,ADIDAS,Men Apparel Topwear Tshirts Grey Fall Sports ADIDAS Men Grey Cr_Aess 3s Polo T-Shirts
4325,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Tantra Kid's Unisex Stop Turqoise Kidswear,http://assets.myntassets.com/v1/images/style/properties/42f4aee57d56900770f6bd19aa9e4ed0_images.jpg,Tantra,Boys Apparel Topwear Tshirts Blue Summer Casual Tantra Kid's Unisex Stop Turqoise Kidswear
21703,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch FS4572,http://assets.myntassets.com/assets/images/21703/2016/5/20/11463745810730-Fossil-Men-Black-Dial-Chronograph-Watch-FS4572-3291463745810560-1.jpg,Fossil,Men Accessories Watches Watches Black Winter Casual Fossil Men Black Dial Chronograph Watch FS4572
2194,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Adidas Men Stripe Polo Shirt,http://assets.myntassets.com/v1/images/style/properties/26f5c81fac59b9fc28fdad2b92bd440c_images.jpg,Adidas,Men Apparel Topwear Tshirts Black Fall Sports Adidas Men Stripe Polo Shirt
32227,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Fabindia Women Red Cotton Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/05bb9cc1f089808f65ea47b0201f4fc3_images.jpg,Fabindia,Women Apparel Topwear Kurtas Red Summer Ethnic Fabindia Women Red Cotton Printed Kurta
57802,Women,Personal Care,Makeup,Highlighter and Blush,Brown,Spring,Unknown,Lotus Herbals Natural Blend Botanical Brew Ginger Blusher 604,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Natural-Blend-Botanical-Brew-Ginger-Blusher-604_dc95a9df32716d60e323f4f31fba21b0_images.jpg,Lotus,Women Personal Care Makeup Highlighter and Blush Brown Spring Unknown Lotus Herbals Natural Blend Botanical Brew Ginger Blusher 604
54725,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,Shree Women Coral Coloured Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Coral-Coloured-Printed-Kurta_0ffffc120af55d15c2bf75ba9f438910_images.jpg,Shree,Women Apparel Topwear Kurtas Pink Fall Ethnic Shree Women Coral Coloured Printed Kurta
56365,Men,Personal Care,Skin Care,Mens Grooming Kit,Gold,Spring,Casual,Baldessarini Men Strictly Private 90 ml After Shave Lotion,http://assets.myntassets.com/v1/images/style/properties/Baldessarini-Men-Strictly-Private-90-ml-Perfume_0785dfed5164069f20bd42be36724bed_images.jpg,Baldessarini,Men Personal Care Skin Care Mens Grooming Kit Gold Spring Casual Baldessarini Men Strictly Private 90 ml After Shave Lotion
12184,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Basics Men Red Slim Fit Checked Shirt,http://assets.myntassets.com/v1/images/style/properties/a213a56cbd51637e03926312294023e1_images.jpg,Basics,Men Apparel Topwear Shirts Red Fall Casual Basics Men Red Slim Fit Checked Shirt
19645,Women,Apparel,Topwear,Tops,Brown,Fall,Casual,United Colors Of Benetton Women Brown Top,http://assets.myntassets.com/v1/images/style/properties/64c379979958be7757c42f79e5a6b707_images.jpg,United,Women Apparel Topwear Tops Brown Fall Casual United Colors Of Benetton Women Brown Top
19809,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,U.S. Polo Assn. Men Striped Grey Sweaters,http://assets.myntassets.com/v1/images/style/properties/0d66b7278179dab63a577e618fa7dc19_images.jpg,U.S.,Men Apparel Topwear Sweaters Grey Fall Casual U.S. Polo Assn. Men Striped Grey Sweaters
2878,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Royalty Brown Flats,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Royalty-Brown-Sandal_9901636a3ac93e04fbe74b7918702497_images.jpg,Catwalk,Women Footwear Shoes Heels Brown Winter Casual Catwalk Women Royalty Brown Flats
16802,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Highlander Men Stripes Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/498ec53daa72da4a8b07be57d5a0d8b6_images.jpg,Highlander,Men Apparel Topwear Shirts Purple Fall Casual Highlander Men Stripes Purple Shirt
33924,Women,Accessories,Watches,Watches,Silver,Winter,Casual,Citizen Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/71b496720244d45f32adc9390458740e_images.jpg,Citizen,Women Accessories Watches Watches Silver Winter Casual Citizen Women White Dial Watch
38503,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Gini and Jony Girls Woven Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/b1f5b8ae9f07cd08cae46c0b470cc6b7_images.jpg,Gini,Girls Apparel Bottomwear Shorts Blue Summer Casual Gini and Jony Girls Woven Blue Shorts
39967,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,Gas Men Brown Clapton Shoes,http://assets.myntassets.com/v1/images/style/properties/Gas-Men-Brown-Clapton-Shoes_320d5b9b7d87b66bf40d1fc914ea8f90_images.jpg,Gas,Men Footwear Shoes Casual Shoes Brown Summer Casual Gas Men Brown Clapton Shoes
27986,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual,Jockey ZONE Men Zone Grey Brief US14,http://assets.myntassets.com/v1/images/style/properties/b0d312b36ade6d0db7d872628ddce35c_images.jpg,Jockey,Men Apparel Innerwear Briefs Grey Summer Casual Jockey ZONE Men Zone Grey Brief US14
49008,Women,Accessories,Jewellery,Ring,Silver,Fall,Casual,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_611d2f142432601b5935cc05c4a7cf37_images.jpg,Lucera,Women Accessories Jewellery Ring Silver Fall Casual Lucera Women Silver Ring
29480,Men,Accessories,Watches,Watches,Black,Winter,Casual,Giordano Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/9e5b0d0d52282a031e06bc49c33b9fa5_images.jpg,Giordano,Men Accessories Watches Watches Black Winter Casual Giordano Men Black Dial Watch
31916,Women,Accessories,Bags,Clutches,Purple,Summer,Casual,Fabindia Women Purple Silk Clutch,http://assets.myntassets.com/v1/images/style/properties/1a8f66ca5b33ba29a1a09b5a23240944_images.jpg,Fabindia,Women Accessories Bags Clutches Purple Summer Casual Fabindia Women Purple Silk Clutch
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,Sports,Nike Women Free Run Pink Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/5b0a6dd6aadd4d4ba230ff849b36481b_images.jpg,Nike,Women Footwear Shoes Sports Shoes Pink Summer Sports Nike Women Free Run Pink Sports Shoes
58204,Men,Accessories,Belts,Belts,Brown,Summer,Formal,New Hide Men Brown Belt,http://assets.myntassets.com/v1/images/style/properties/New-Hide-Men-Brown-Belt_cde212576c21c6c483c41b963555e325_images.jpg,New,Men Accessories Belts Belts Brown Summer Formal New Hide Men Brown Belt
2107,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,ADIDAS Men's Chelsea Striped Navy Shorts,http://assets.myntassets.com/v1/images/style/properties/00083b1c077ff9959c924c99c412c0d4_images.jpg,ADIDAS,Men Apparel Bottomwear Shorts Navy Blue Fall Sports ADIDAS Men's Chelsea Striped Navy Shorts
52774,Women,Accessories,Wallets,Wallets,Coffee Brown,Fall,Casual,Fiorelli Women Coffee Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/e393eea8833a79d2d8c735de5971d5ff_images.jpg,Fiorelli,Women Accessories Wallets Wallets Coffee Brown Fall Casual Fiorelli Women Coffee Brown Wallet
22342,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,John Players Men Printed Grey T-Shirt,http://assets.myntassets.com/v1/images/style/properties/00da7fda90b37013872c050135aeac02_images.jpg,John,Men Apparel Topwear Tshirts Grey Fall Casual John Players Men Printed Grey T-Shirt
56886,Women,Footwear,Shoes,Heels,Black,Winter,Casual,HM Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_09f5df09be89ffcced51628e188f8dd7_images.jpg,HM,Women Footwear Shoes Heels Black Winter Casual HM Women Black Heels
29298,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Wrangler Women Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/bdeca1c16518d826a19f39cfcedbd31f_images.jpg,Wrangler,Women Apparel Topwear Tshirts Navy Blue Summer Casual Wrangler Women Navy Blue T-shirt
26154,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,John Miller Men Black Trousers,http://assets.myntassets.com/v1/images/style/properties/6f17ff7423d4a975f28c53d643f83860_images.jpg,John,Men Apparel Bottomwear Trousers Black Summer Formal John Miller Men Black Trousers
14299,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Classic Polo Men Printed pack of 3 Tshirts,http://assets.myntassets.com/v1/images/style/properties/29affae8472a305366c06a3280fce142_images.jpg,Classic,Men Apparel Topwear Tshirts Grey Fall Casual Classic Polo Men Printed pack of 3 Tshirts
20254,Men,Apparel,Topwear,Tshirts,Rust,Fall,Casual,Wrangler Men Rust Polo T-Shirt,http://assets.myntassets.com/v1/images/style/properties/9af0083cff63e23f6ff9e6c128e98afe_images.jpg,Wrangler,Men Apparel Topwear Tshirts Rust Fall Casual Wrangler Men Rust Polo T-Shirt
8353,Boys,Apparel,Topwear,Tshirts,White,Fall,Casual,Doodle Boy's Original Royal Classic White Kidswear,http://assets.myntassets.com/v1/images/style/properties/ebbe03a3be01d5c8eeff8e6e268a1e8c_images.jpg,Doodle,Boys Apparel Topwear Tshirts White Fall Casual Doodle Boy's Original Royal Classic White Kidswear
51385,Men,Apparel,Innerwear,Boxers,Navy Blue,Summer,Casual,Myntra Navy Blue Printed Boxers,http://assets.myntassets.com/v1/images/style/properties/a3de2668fb4d4dafd9b60fe06aa4b250_images.jpg,Myntra,Men Apparel Innerwear Boxers Navy Blue Summer Casual Myntra Navy Blue Printed Boxers
27689,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/c43d25a75f661b97c5c5689bd240650f_images.jpg,Murcia,Women Accessories Bags Handbags Brown Winter Casual Murcia Women Brown Handbag
4250,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Probase Men's Mirror On The Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/b6d36954dfb259b97b932f72ac78c22e_images.jpg,Probase,Men Apparel Topwear Tshirts Green Summer Casual Probase Men's Mirror On The Green T-shirt
42991,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Women White & Grey Downshifter Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/e90e251bac45c01517955b175df94246_images.jpg,Nike,Women Footwear Shoes Sports Shoes White Summer Sports Nike Women White & Grey Downshifter Sports Shoes
24199,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Deni Yo Men Slim Fit Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/f8897e133e02aba9dde20f424da0dead_images.jpg,Deni,Men Apparel Bottomwear Jeans Blue Summer Casual Deni Yo Men Slim Fit Blue Jeans
49527,Women,Accessories,Bags,Handbags,Gold,Summer,Casual,Rocia Women Gold Handbag,http://assets.myntassets.com/v1/images/style/properties/e2426944d979975efb889dc82335d7c1_images.jpg,Rocia,Women Accessories Bags Handbags Gold Summer Casual Rocia Women Gold Handbag
18012,Women,Accessories,Belts,Belts,Beige,Winter,Casual,Lino Perros Women Solid Beige Belt,http://assets.myntassets.com/v1/images/style/properties/90605f50d33ac118fc40d881399ded24_images.jpg,Lino,Women Accessories Belts Belts Beige Winter Casual Lino Perros Women Solid Beige Belt
45331,Women,Footwear,Shoes,Heels,Blue,Summer,Casual,Cobblerz Women Blue Heels,http://assets.myntassets.com/v1/images/style/properties/7daf883e2220a5b8d1b1f2e492903016_images.jpg,Cobblerz,Women Footwear Shoes Heels Blue Summer Casual Cobblerz Women Blue Heels
23723,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,Casual,Ray-Ban Men High Street Metallic Sunglasses,http://assets.myntassets.com/v1/images/style/properties/389a20596ce55ebaba6829f25aeed3cc_images.jpg,Ray-Ban,Men Accessories Eyewear Sunglasses Metallic Winter Casual Ray-Ban Men High Street Metallic Sunglasses
53943,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,Kiara Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Brown-Handbag_05620cb9dad5cbddc03a701c80b157e6_images.jpg,Kiara,Women Accessories Bags Handbags Brown Summer Casual Kiara Women Brown Handbag
44553,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Coolers Men Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/610ef627affa2642770abf92d803f3c4_images.jpg,Coolers,Men Footwear Sandal Sandals Brown Summer Casual Coolers Men Brown Sandals
34642,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Lotto Men Carioca ID Black Shoes,http://assets.myntassets.com/v1/images/style/properties/6aeba46eaa2d951ac1a6edbac03ee43d_images.jpg,Lotto,Men Footwear Shoes Casual Shoes Black Summer Casual Lotto Men Carioca ID Black Shoes
6528,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,Nike Men's Pique Red Polo T-Shirt,http://assets.myntassets.com/v1/images/style/properties/90d86cfdab4cc67e24b017f669c4c552_images.jpg,Nike,Men Apparel Topwear Tshirts Red Summer Sports Nike Men's Pique Red Polo T-Shirt
7347,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Tantra Men's Buddha Trance Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/5893892f413acc29b6ce1f562aa2f9f2_images.jpg,Tantra,Men Apparel Topwear Tshirts Purple Fall Casual Tantra Men's Buddha Trance Purple T-shirt
44097,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,Boss Women Perfume,http://assets.myntassets.com/v1/images/style/properties/8493dbd017fb7d52646f111e8fc6982b_images.jpg,Boss,Women Personal Care Fragrance Perfume and Body Mist White Spring Casual Boss Women Perfume
55059,Women,Personal Care,Lips,Lipstick,Maroon,Spring,Unknown,Lakme Enrich Satins Lipstick 528,http://assets.myntassets.com/v1/images/style/properties/Lakme-Enrich-Satins-Lipstick-528_6bdf889dc5ca476c45ead6f94f19fb99_images.jpg,Lakme,Women Personal Care Lips Lipstick Maroon Spring Unknown Lakme Enrich Satins Lipstick 528
24356,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,Folklore Women Pink  Kurta,http://assets.myntassets.com/v1/images/style/properties/fe0c8b2d82906e62c42ee28103c4828c_images.jpg,Folklore,Women Apparel Topwear Kurtas Pink Fall Ethnic Folklore Women Pink  Kurta
29258,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Women Vanquish 5 W White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/7ce41800565e35b1c3603642e4b8725f_images.jpg,ADIDAS,Women Footwear Shoes Sports Shoes White Summer Sports ADIDAS Women Vanquish 5 W White Sports Shoes
44520,Men,Footwear,Sandal,Sandals,Khaki,Summer,Casual,Coolers Men Khaki Sandals,http://assets.myntassets.com/v1/images/style/properties/fa43e463a1ac62d0faf52b69b2be829f_images.jpg,Coolers,Men Footwear Sandal Sandals Khaki Summer Casual Coolers Men Khaki Sandals
6477,Men,Apparel,Topwear,Jackets,White,Summer,Casual,ADIDAS Men Top White Jacket,http://assets.myntassets.com/v1/images/style/properties/cd27180f37aff5bc72e415ecd521078d_images.jpg,ADIDAS,Men Apparel Topwear Jackets White Summer Casual ADIDAS Men Top White Jacket
